Latitude,Longitude,Date,RGB_Black,Infrared_Black
36.0495,-105.3343,2022-05-09,True,True
36.0467,-105.3498,2022-05-09,True,True
36.044,-105.3648,2022-05-09,True,True
36.0362,-105.4077,2022-05-09,True,True
36.0336,-105.4222,2022-05-09,True,True
36.0596,-105.3366,2022-05-09,True,True
36.0568,-105.3519,2022-05-09,True,True
36.054,-105.3674,2022-05-09,True,True
35.5766,-105.436,2022-05-09,True,True
35.5817,-105.4671,2022-05-09,True,True
35.5791,-105.481,2022-05-09,True,True
29.2251,-95.192,2022-05-10,False,True
35.7483,-105.5425,2022-05-10,True,True
35.9164,-105.4558,2022-05-10,True,True
36.0186,-105.3374,2022-05-10,True,True
36.0347,-105.2857,2022-05-10,True,True
36.0552,-105.3063,2022-05-10,True,True
36.066,-105.3101,2022-05-10,True,True
36.0643,-105.3282,2022-05-10,True,True
36.0626,-105.3453,2022-05-10,True,True
36.0611,-105.3609,2022-05-10,True,True
19.4069,-155.2803,2022-05-10,False,True
19.4056,-155.2899,2022-05-10,False,True
19.4158,-155.2817,2022-05-10,False,True
35.745,-105.4962,2022-05-10,True,True
35.7649,-105.5225,2022-05-10,True,True
35.7516,-105.5261,2022-05-10,True,True
35.5543,-105.4191,2022-05-10,True,True
35.5675,-105.4143,2022-05-10,True,True
35.5613,-105.4115,2022-05-10,True,True
35.568,-105.4408,2022-05-10,True,True
36.0727,-105.3526,2022-05-10,True,True
36.0708,-105.333,2022-05-10,True,True
36.0676,-105.2984,2022-05-10,True,True
36.0613,-105.3546,2022-05-10,True,True
36.0552,-105.4125,2022-05-10,True,True
36.0536,-105.395,2022-05-10,True,True
36.0454,-105.4324,2022-05-10,True,True
36.0437,-105.4139,2022-05-10,True,True
36.0422,-105.3971,2022-05-10,True,True
36.0576,-105.4191,2022-05-10,True,True
36.0558,-105.4011,2022-05-10,True,True
36.0462,-105.4206,2022-05-10,True,True
36.0445,-105.4034,2022-05-10,True,True
36.0365,-105.4402,2022-05-10,True,True
36.0348,-105.4227,2022-05-10,True,True
36.0223,-105.2951,2022-05-10,True,True
36.0206,-105.2775,2022-05-10,True,True
36.0251,-105.4422,2022-05-10,True,True
36.0162,-105.3506,2022-05-10,True,True
35.9923,-105.4639,2022-05-10,True,True
35.9242,-105.4604,2022-05-10,True,True
35.7607,-105.5295,2022-05-10,True,True
35.751,-105.549,2022-05-10,True,True
35.7493,-105.5314,2022-05-10,True,True
35.5742,-105.4789,2022-05-10,True,True
35.5725,-105.4612,2022-05-10,True,True
35.5595,-105.4466,2022-05-10,True,True
35.548,-105.4473,2022-05-10,True,True
35.5638,-105.4706,2022-05-10,True,True
35.5906,-105.3118,2022-05-10,True,True
35.5887,-105.3316,2022-05-10,True,True
35.5754,-105.4725,2022-05-10,True,True
35.5736,-105.491,2022-05-10,True,True
35.5965,-105.3182,2022-05-10,True,True
35.5824,-105.4779,2022-05-10,True,True
36.0386,-105.4582,2022-05-10,True,True
36.0367,-105.4802,2022-05-10,True,True
36.0647,-105.2962,2022-05-10,True,True
36.0627,-105.3183,2022-05-10,True,True
36.0541,-105.417,2022-05-10,True,True
36.0522,-105.4379,2022-05-10,True,True
36.0503,-105.4602,2022-05-10,True,True
36.0766,-105.2974,2022-05-10,True,True
36.0657,-105.4198,2022-05-10,True,True
35.7397,-105.5312,2022-05-10,True,True
35.7377,-105.5523,2022-05-10,True,True
35.7512,-105.534,2022-05-10,True,True
35.7493,-105.5539,2022-05-10,True,True
35.7627,-105.5366,2022-05-10,True,True
35.7582,-105.5421,2022-05-10,True,True
35.9156,-105.4665,2022-05-10,True,True
35.9271,-105.4703,2022-05-10,True,True
35.9249,-105.4936,2022-05-10,True,True
36.0068,-105.321,2022-05-10,True,True
35.9938,-105.4641,2022-05-10,True,True
35.9916,-105.4878,2022-05-10,True,True
36.0166,-105.3442,2022-05-10,True,True
36.015,-105.3624,2022-05-10,True,True
36.0054,-105.4665,2022-05-10,True,True
36.0321,-105.3053,2022-05-10,True,True
36.0191,-105.4463,2022-05-10,True,True
36.0171,-105.4679,2022-05-10,True,True
36.0149,-105.4914,2022-05-10,True,True
36.0328,-105.4268,2022-05-10,True,True
36.0308,-105.4486,2022-05-10,True,True
36.0287,-105.4709,2022-05-10,True,True
36.0266,-105.493,2022-05-10,True,True
36.0558,-105.3082,2022-05-10,True,True
36.0445,-105.4289,2022-05-10,True,True
36.0424,-105.4507,2022-05-10,True,True
36.0403,-105.4733,2022-05-10,True,True
36.0696,-105.2887,2022-05-10,True,True
36.0674,-105.3122,2022-05-10,True,True
36.0654,-105.3331,2022-05-10,True,True
36.0581,-105.4109,2022-05-10,True,True
36.0562,-105.431,2022-05-10,True,True
36.0541,-105.4528,2022-05-10,True,True
36.053,-105.293,2022-05-10,True,True
36.0406,-105.4357,2022-05-10,True,True
19.4033,-155.2893,2022-05-10,False,True
19.4019,-155.2787,2022-05-10,False,True
19.4073,-155.2789,2022-05-10,False,True
19.4059,-155.2891,2022-05-10,False,True
19.4101,-155.2737,2022-05-11,False,True
19.4114,-155.2835,2022-05-11,False,True
19.4036,-155.2905,2022-05-11,False,True
19.4022,-155.2807,2022-05-11,False,True
37.0579,-101.8195,2022-05-11,True,True
37.0555,-101.833,2022-05-11,True,True
37.0676,-101.8222,2022-05-11,True,True
37.0652,-101.8357,2022-05-11,True,True
33.8308,-107.4993,2022-05-12,True,True
19.4027,-155.2817,2022-05-12,False,True
35.7076,-106.5622,2022-05-12,True,True
19.4108,-155.2695,2022-05-12,False,True
19.4012,-155.2872,2022-05-12,False,True
19.4018,-155.2773,2022-05-12,False,True
19.4109,-155.2789,2022-05-12,False,True
19.4003,-155.2871,2022-05-12,False,True
33.8154,-107.4711,2022-05-13,True,True
33.831,-107.4733,2022-05-13,True,True
19.4026,-155.3004,2022-05-13,True,True
19.4052,-155.2715,2022-05-13,True,True
19.4027,-155.2949,2022-05-13,True,True
19.4055,-155.2661,2022-05-13,True,True
42.5874,-100.3637,2022-05-13,False,True
35.6922,-106.558,2022-05-13,True,True
33.8166,-107.4793,2022-05-13,True,True
33.815,-107.4687,2022-05-13,True,True
39.2117,-106.7555,2022-05-13,True,True
42.5387,-100.1136,2022-05-13,False,True
42.5411,-100.0997,2022-05-13,False,True
39.2018,-106.7949,2022-05-13,True,True
39.2041,-106.7877,2022-05-13,True,True
19.4055,-155.2757,2022-05-13,True,True
19.4086,-155.2926,2022-05-13,True,True
36.1076,-105.3483,2022-05-14,True,True
35.5432,-105.4788,2022-05-14,True,True
35.5521,-105.4807,2022-05-14,True,True
35.7525,-105.5606,2022-05-14,True,True
35.8225,-105.5256,2022-05-14,True,True
35.8209,-105.5365,2022-05-14,True,True
35.8362,-105.4952,2022-05-14,True,True
35.8924,-105.4914,2022-05-14,True,True
36.0013,-105.3182,2022-05-14,True,True
36.0286,-105.5052,2022-05-14,True,True
36.0391,-105.4964,2022-05-14,True,True
36.0375,-105.5074,2022-05-14,True,True
36.048,-105.4985,2022-05-14,True,True
36.0464,-105.5094,2022-05-14,True,True
36.0585,-105.4896,2022-05-14,True,True
36.0569,-105.5006,2022-05-14,True,True
36.0686,-105.487,2022-05-14,True,True
36.067,-105.4979,2022-05-14,True,True
36.0791,-105.4782,2022-05-14,True,True
36.1253,-105.3525,2022-05-14,True,True
36.1342,-105.3547,2022-05-14,True,True
36.1423,-105.4242,2022-05-14,True,True
19.4109,-155.2851,2022-05-14,True,True
36.0758,-105.4806,2022-05-14,True,True
35.7612,-105.5547,2022-05-14,True,True
36.0319,-105.5055,2022-05-14,True,True
36.0391,-105.4908,2022-05-14,True,True
36.0411,-105.5029,2022-05-14,True,True
36.0503,-105.5004,2022-05-14,True,True
36.0523,-105.5128,2022-05-14,True,True
36.0574,-105.4858,2022-05-14,True,True
36.0595,-105.498,2022-05-14,True,True
36.0666,-105.4833,2022-05-14,True,True
36.0686,-105.4955,2022-05-14,True,True
36.0778,-105.493,2022-05-14,True,True
19.4078,-155.289,2022-05-14,True,True
19.4109,-155.2831,2022-05-14,True,True
19.4074,-155.2643,2022-05-14,True,True
19.4166,-155.2674,2022-05-14,True,True
19.4201,-155.287,2022-05-14,True,True
19.4044,-155.27,2022-05-14,True,True
36.043,-105.5097,2022-05-14,True,True
35.5679,-105.4852,2022-05-14,True,True
35.5699,-105.4771,2022-05-14,True,True
35.5596,-105.4916,2022-05-14,True,True
35.6132,-105.5099,2022-05-14,True,True
35.735,-105.5537,2022-05-14,True,True
35.7549,-105.5535,2022-05-14,True,True
35.7534,-105.5644,2022-05-14,True,True
35.8126,-105.5327,2022-05-14,True,True
35.8111,-105.5436,2022-05-14,True,True
35.8231,-105.5239,2022-05-14,True,True
35.8215,-105.5347,2022-05-14,True,True
35.8366,-105.4933,2022-05-14,True,True
35.8351,-105.5042,2022-05-14,True,True
35.8319,-105.5258,2022-05-14,True,True
35.8893,-105.5106,2022-05-14,True,True
35.8877,-105.5214,2022-05-14,True,True
35.8997,-105.5017,2022-05-14,True,True
35.8981,-105.5125,2022-05-14,True,True
36.0066,-105.341,2022-05-14,True,True
36.1139,-105.3589,2022-05-14,True,True
36.0582,-105.4928,2022-05-14,True,True
36.0874,-105.3531,2022-05-14,True,True
36.0858,-105.3639,2022-05-14,True,True
36.0686,-105.4839,2022-05-14,True,True
36.067,-105.4948,2022-05-14,True,True
36.0978,-105.3441,2022-05-14,True,True
36.0962,-105.355,2022-05-14,True,True
36.0775,-105.4859,2022-05-14,True,True
36.1066,-105.3461,2022-05-14,True,True
36.1051,-105.357,2022-05-14,True,True
36.1541,-105.4083,2022-05-14,True,True
36.0301,-105.4979,2022-05-14,True,True
36.0286,-105.5087,2022-05-14,True,True
36.0374,-105.5107,2022-05-14,True,True
36.0358,-105.5216,2022-05-14,True,True
36.0478,-105.5018,2022-05-14,True,True
36.0462,-105.5127,2022-05-14,True,True
36.0447,-105.5235,2022-05-14,True,True
19.4105,-155.2826,2022-05-14,True,True
19.4074,-155.2763,2022-05-14,True,True
19.405,-155.2905,2022-05-14,True,True
35.8396,-105.5156,2022-05-15,True,True
19.4108,-155.2872,2022-05-15,False,True
36.0602,-105.5013,2022-05-15,True,True
36.1232,-105.3556,2022-05-15,True,True
36.0766,-105.4918,2022-05-15,True,True
36.0345,-105.5175,2022-05-15,True,True
35.848,-105.4984,2022-05-15,True,True
35.8465,-105.4871,2022-05-15,True,True
35.8343,-105.5347,2022-05-15,True,True
35.8253,-105.5366,2022-05-15,True,True
35.6102,-105.5113,2022-05-15,True,True
35.6087,-105.5002,2022-05-15,True,True
35.5515,-105.4838,2022-05-15,True,True
37.4452,-99.1215,2022-05-15,False,True
37.4525,-99.1166,2022-05-15,False,True
37.457,-99.1253,2022-05-15,False,True
35.5563,-105.505,2022-05-15,True,True
35.5874,-105.5096,2022-05-15,True,True
36.0453,-105.5244,2022-05-15,True,True
36.0768,-105.5231,2022-05-15,True,True
38.2688,-107.9242,2022-05-16,False,True
38.2659,-107.9395,2022-05-16,False,True
33.2046,-107.8521,2022-05-17,True,True
33.2029,-107.8672,2022-05-17,True,True
33.2014,-107.881,2022-05-17,True,True
33.2,-107.8935,2022-05-17,True,True
33.1985,-107.9065,2022-05-17,True,True
33.197,-107.92,2022-05-17,True,True
33.1955,-107.9333,2022-05-17,True,True
33.1941,-107.9465,2022-05-17,True,True
33.1926,-107.9595,2022-05-17,True,True
33.2145,-107.8546,2022-05-17,True,True
33.213,-107.8686,2022-05-17,True,True
33.2114,-107.8822,2022-05-17,True,True
33.21,-107.895,2022-05-17,True,True
33.2085,-107.9082,2022-05-17,True,True
33.207,-107.9218,2022-05-17,True,True
33.2026,-107.9611,2022-05-17,True,True
33.2011,-107.9743,2022-05-17,True,True
33.2294,-107.8134,2022-05-17,True,True
33.226,-107.8434,2022-05-17,True,True
33.2245,-107.8569,2022-05-17,True,True
33.241,-107.8013,2022-05-17,True,True
33.2393,-107.8156,2022-05-17,True,True
33.2525,-107.7895,2022-05-17,True,True
33.2509,-107.8035,2022-05-17,True,True
33.2493,-107.8181,2022-05-17,True,True
33.2476,-107.8328,2022-05-17,True,True
33.2469,-107.9282,2022-05-17,True,True
33.2577,-107.9223,2022-05-17,True,True
33.2562,-107.9357,2022-05-17,True,True
33.2812,-107.801,2022-05-17,True,True
33.2677,-107.9238,2022-05-17,True,True
33.2662,-107.937,2022-05-17,True,True
33.2633,-107.9635,2022-05-17,True,True
33.2913,-107.8026,2022-05-17,True,True
33.2792,-107.9115,2022-05-17,True,True
33.2777,-107.9253,2022-05-17,True,True
33.2762,-107.9384,2022-05-17,True,True
33.2747,-107.9516,2022-05-17,True,True
33.2733,-107.9649,2022-05-17,True,True
33.2718,-107.9783,2022-05-17,True,True
33.2907,-107.8998,2022-05-17,True,True
33.2877,-107.9264,2022-05-17,True,True
33.2862,-107.9398,2022-05-17,True,True
33.3114,-107.8056,2022-05-17,True,True
33.3098,-107.82,2022-05-17,True,True
33.3083,-107.8338,2022-05-17,True,True
33.3068,-107.8471,2022-05-17,True,True
33.7912,-107.4964,2022-05-17,True,True
30.3898,-88.4469,2022-05-17,False,True
33.2225,-107.8071,2022-05-17,True,True
33.2154,-107.84,2022-05-17,True,True
33.2133,-107.8955,2022-05-17,True,True
33.2083,-107.8719,2022-05-17,True,True
33.2019,-107.8421,2022-05-17,True,True
33.196,-107.8143,2022-05-17,True,True
33.2054,-107.9237,2022-05-17,True,True
33.2002,-107.8994,2022-05-17,True,True
33.1953,-107.8764,2022-05-17,True,True
33.2026,-107.9753,2022-05-17,True,True
33.1975,-107.9515,2022-05-17,True,True
33.1923,-107.9273,2022-05-17,True,True
33.2289,-107.8375,2022-05-17,True,True
33.2166,-107.8633,2022-05-17,True,True
33.2241,-107.8335,2022-05-17,True,True
33.2252,-107.7742,2022-05-17,True,True
33.2306,-107.799,2022-05-17,True,True
33.2371,-107.8289,2022-05-17,True,True
33.2588,-107.9282,2022-05-17,True,True
33.2384,-107.7703,2022-05-17,True,True
33.2441,-107.7967,2022-05-17,True,True
33.2717,-107.9238,2022-05-17,True,True
33.315,-107.8233,2022-05-17,True,True
33.2498,-107.9361,2022-05-17,True,True
33.1971,-107.8385,2022-05-17,True,True
33.2037,-107.8683,2022-05-17,True,True
33.2091,-107.8925,2022-05-17,True,True
33.2104,-107.8348,2022-05-17,True,True
33.1955,-107.9002,2022-05-17,True,True
33.1935,-107.8796,2022-05-17,True,True
33.1917,-107.861,2022-05-17,True,True
33.3047,-107.8428,2022-05-17,True,True
33.1901,-107.8437,2022-05-17,True,True
33.2883,-108.0444,2022-05-17,True,True
33.2864,-108.0244,2022-05-17,True,True
33.2072,-107.8986,2022-05-17,True,True
33.2052,-107.8777,2022-05-17,True,True
33.2888,-107.9931,2022-05-17,True,True
33.2872,-108.0075,2022-05-17,True,True
33.2856,-108.0218,2022-05-17,True,True
33.2824,-108.0506,2022-05-17,True,True
33.2808,-108.0648,2022-05-17,True,True
33.2992,-107.9946,2022-05-17,True,True
33.2975,-108.0093,2022-05-17,True,True
33.2959,-108.0235,2022-05-17,True,True
33.2943,-108.0376,2022-05-17,True,True
33.2927,-108.0519,2022-05-17,True,True
33.2958,-107.9849,2022-05-17,True,True
33.2943,-107.9991,2022-05-17,True,True
33.2927,-108.0136,2022-05-17,True,True
33.2912,-108.0279,2022-05-17,True,True
33.2897,-108.0423,2022-05-17,True,True
33.2881,-108.0567,2022-05-17,True,True
33.3046,-108.0014,2022-05-17,True,True
33.303,-108.0159,2022-05-17,True,True
33.3015,-108.0301,2022-05-17,True,True
33.3,-108.0441,2022-05-17,True,True
33.7875,-107.4964,2022-05-17,True,True
33.7858,-107.5118,2022-05-17,True,True
33.808,-107.5537,2022-05-17,True,True
33.1788,-107.8679,2022-05-17,True,True
33.1926,-107.8385,2022-05-17,True,True
33.1908,-107.8549,2022-05-17,True,True
33.1892,-107.8701,2022-05-17,True,True
33.1875,-107.8851,2022-05-17,True,True
33.2032,-107.8393,2022-05-17,True,True
33.1995,-107.8722,2022-05-17,True,True
33.198,-107.8864,2022-05-17,True,True
33.1964,-107.9002,2022-05-17,True,True
33.1948,-107.9147,2022-05-17,True,True
33.1916,-107.9437,2022-05-17,True,True
33.1901,-107.9578,2022-05-17,True,True
33.1885,-107.972,2022-05-17,True,True
33.247,-107.7925,2022-05-17,True,True
33.2455,-107.8073,2022-05-17,True,True
33.2534,-107.9306,2022-05-17,True,True
19.4077,-155.2787,2022-05-17,False,True
32.3119,-99.9691,2022-05-18,True,True
32.3198,-99.9523,2022-05-18,True,True
32.3178,-99.964,2022-05-18,True,True
32.3291,-99.9547,2022-05-18,True,True
33.1863,-107.7943,2022-05-18,True,True
33.1797,-107.8235,2022-05-18,True,True
33.1942,-107.829,2022-05-18,True,True
33.1879,-107.8568,2022-05-18,True,True
33.2233,-107.77,2022-05-18,True,True
33.2161,-107.802,2022-05-18,True,True
33.209,-107.8333,2022-05-18,True,True
33.2382,-107.7735,2022-05-18,True,True
33.2308,-107.8063,2022-05-18,True,True
33.1844,-107.7989,2022-05-18,True,True
33.1778,-107.8271,2022-05-18,True,True
33.1992,-107.8028,2022-05-18,True,True
33.1923,-107.8326,2022-05-18,True,True
33.1857,-107.8608,2022-05-18,True,True
33.2217,-107.7738,2022-05-18,True,True
33.2142,-107.8061,2022-05-18,True,True
33.2069,-107.8375,2022-05-18,True,True
33.1924,-107.8999,2022-05-18,True,True
33.2364,-107.7784,2022-05-18,True,True
33.2289,-107.8108,2022-05-18,True,True
33.2511,-107.7826,2022-05-18,True,True
33.3049,-108.0259,2022-05-18,True,True
32.3044,-99.9551,2022-05-18,True,True
32.3138,-99.9574,2022-05-18,True,True
37.3708,-107.0514,2022-05-18,True,True
33.1803,-107.7993,2022-05-18,True,True
33.182,-107.8156,2022-05-18,True,True
33.1851,-107.8464,2022-05-18,True,True
33.1868,-107.8632,2022-05-18,True,True
33.1886,-107.8805,2022-05-18,True,True
33.1905,-107.899,2022-05-18,True,True
33.1923,-107.9171,2022-05-18,True,True
33.1965,-107.8462,2022-05-18,True,True
33.1998,-107.8784,2022-05-18,True,True
33.2017,-107.8975,2022-05-18,True,True
33.2043,-107.8121,2022-05-18,True,True
33.2342,-107.7722,2022-05-18,True,True
33.233,-107.7658,2022-05-18,True,True
19.4076,-155.275,2022-05-18,True,True
19.409,-155.2844,2022-05-18,True,True
31.1972,-84.0425,2022-05-18,True,True
30.2727,-85.1181,2022-05-18,False,True
33.3075,-108.0082,2022-05-18,True,True
33.1769,-107.865,2022-05-18,True,True
33.1825,-107.895,2022-05-18,True,True
33.1816,-107.8314,2022-05-18,True,True
33.1846,-107.8476,2022-05-18,True,True
33.1903,-107.8781,2022-05-18,True,True
33.1929,-107.8924,2022-05-18,True,True
32.3051,-99.9665,2022-05-18,True,True
32.3143,-99.9686,2022-05-18,True,True
30.9309,-89.3129,2022-05-18,True,True
30.9236,-89.2897,2022-05-18,True,True
33.1724,-107.8325,2022-05-18,True,True
33.1802,-107.8651,2022-05-18,True,True
33.1869,-107.9704,2022-05-18,True,True
33.1882,-107.9781,2022-05-18,True,True
33.2941,-108.0558,2022-05-18,True,True
33.3157,-108.0282,2022-05-18,True,True
33.3087,-108.059,2022-05-18,True,True
32.3225,-99.9243,2022-05-19,True,True
35.848,-105.5186,2022-05-19,True,True
55.416,-161.8875,2022-05-19,False,True
36.1022,-105.4838,2022-05-19,True,True
36.0894,-105.4847,2022-05-19,True,True
36.1023,-105.4897,2022-05-19,True,True
36.0895,-105.4904,2022-05-19,True,True
36.0271,-105.515,2022-05-19,True,True
36.0253,-105.493,2022-05-19,True,True
36.0142,-105.5154,2022-05-19,True,True
36.0125,-105.4939,2022-05-19,True,True
36.0257,-105.4993,2022-05-19,True,True
36.0128,-105.5001,2022-05-19,True,True
35.8473,-105.5266,2022-05-19,True,True
31.2969,-92.9636,2022-05-19,True,True
26.4212,-80.2674,2022-05-19,False,True
26.4429,-80.248,2022-05-19,False,True
30.9368,-92.1641,2022-05-19,False,True
30.9384,-92.1871,2022-05-19,False,True
30.9438,-92.1616,2022-05-19,False,True
31.8146,-82.2877,2022-05-19,False,True
31.4448,-93.009,2022-05-19,True,True
35.9961,-105.4885,2022-05-19,True,True
36.0048,-105.4819,2022-05-19,True,True
36.0031,-105.4983,2022-05-19,True,True
36.0117,-105.5156,2022-05-19,True,True
36.0445,-105.5036,2022-05-19,True,True
36.0428,-105.5198,2022-05-19,True,True
36.0548,-105.5054,2022-05-19,True,True
36.0531,-105.5216,2022-05-19,True,True
36.0877,-105.4934,2022-05-19,True,True
35.5879,-105.4996,2022-05-19,True,True
35.5863,-105.5143,2022-05-19,True,True
35.5965,-105.5166,2022-05-19,True,True
35.8064,-105.5517,2022-05-19,True,True
35.8156,-105.5456,2022-05-19,True,True
35.8293,-105.5156,2022-05-19,True,True
35.8395,-105.5175,2022-05-19,True,True
35.8377,-105.5342,2022-05-19,True,True
35.8497,-105.5202,2022-05-19,True,True
35.848,-105.5362,2022-05-19,True,True
35.8618,-105.5052,2022-05-19,True,True
35.86,-105.5222,2022-05-19,True,True
35.8719,-105.5086,2022-05-19,True,True
35.9044,-105.4995,2022-05-19,True,True
35.9027,-105.5142,2022-05-19,True,True
35.9,-105.5041,2022-05-19,True,True
29.8283,-94.9304,2022-05-20,False,True
34.7417,-94.6187,2022-05-20,False,True
35.6557,-105.5062,2022-05-20,True,True
35.5941,-105.5136,2022-05-20,True,True
34.1308,-105.5254,2022-05-20,True,True
34.1284,-105.512,2022-05-20,True,True
34.1289,-105.5184,2022-05-20,True,True
34.1191,-105.5209,2022-05-20,True,True
34.1186,-105.5191,2022-05-20,True,True
34.1254,-105.4945,2022-05-20,True,True
34.1179,-105.5265,2022-05-20,True,True
34.1398,-105.4992,2022-05-20,True,True
34.1324,-105.531,2022-05-20,True,True
35.6585,-105.5038,2022-05-20,True,True
35.6515,-105.5345,2022-05-20,True,True
34.5722,-102.813,2022-05-21,True,True
35.5855,-105.529,2022-05-21,False,True
35.584,-105.54,2022-05-21,False,True
35.5944,-105.5309,2022-05-21,False,True
32.1844,-102.0179,2022-05-22,False,True
33.3552,-107.9057,2022-05-22,True,True
33.357,-107.8802,2022-05-22,True,True
33.3588,-107.8551,2022-05-22,True,True
33.348,-107.8995,2022-05-22,True,True
33.35,-107.8739,2022-05-22,True,True
33.352,-107.8487,2022-05-22,True,True
33.1734,-107.9287,2022-05-22,True,True
33.1367,-107.9456,2022-05-22,True,True
33.156,-107.8715,2022-05-22,True,True
33.1503,-107.9459,2022-05-22,True,True
33.1482,-107.9733,2022-05-22,True,True
33.1677,-107.8977,2022-05-22,True,True
33.1658,-107.9221,2022-05-22,True,True
33.1639,-107.9471,2022-05-22,True,True
33.1618,-107.9736,2022-05-22,True,True
33.3575,-107.8946,2022-05-22,True,True
33.3547,-107.8444,2022-05-22,True,True
33.3584,-107.8397,2022-05-22,True,True
33.3609,-107.8897,2022-05-22,True,True
33.3536,-107.8931,2022-05-22,True,True
33.1372,-107.9612,2022-05-22,True,True
19.4112,-155.2868,2022-05-23,True,True
19.3976,-155.2852,2022-05-23,True,True
19.4049,-155.2808,2022-05-23,True,True
19.4023,-155.3047,2022-05-23,True,True
33.1629,-108.005,2022-05-23,True,True
33.1661,-107.9878,2022-05-23,True,True
33.1596,-108.0226,2022-05-23,True,True
33.1739,-108.0084,2022-05-23,True,True
33.1706,-108.0261,2022-05-23,True,True
33.1848,-108.0127,2022-05-23,True,True
33.1815,-108.0303,2022-05-23,True,True
33.176,-107.9965,2022-05-23,True,True
33.1726,-108.0139,2022-05-23,True,True
33.1835,-108.018,2022-05-23,True,True
33.3609,-107.8195,2022-05-23,True,True
33.3718,-107.8221,2022-05-23,True,True
33.3686,-107.8394,2022-05-23,True,True
33.3655,-107.8562,2022-05-23,True,True
19.3987,-155.2851,2022-05-23,True,True
19.4131,-155.2717,2022-05-23,True,True
19.4092,-155.2924,2022-05-23,True,True
19.4117,-155.2877,2022-05-23,True,True
33.1831,-108.0174,2022-05-23,True,True
19.4088,-155.2806,2022-05-23,True,True
19.4112,-155.2948,2022-05-23,True,True
33.1323,-107.9394,2022-05-23,True,True
33.1292,-107.9556,2022-05-23,True,True
33.1371,-107.9737,2022-05-23,True,True
33.1552,-107.9969,2022-05-23,True,True
33.345,-107.859,2022-05-23,True,True
33.3601,-107.8972,2022-05-23,True,True
33.3708,-107.9,2022-05-23,True,True
33.3677,-107.9162,2022-05-23,True,True
19.4048,-155.287,2022-05-23,True,True
63.9273,-146.4911,2022-05-24,False,True
19.4057,-155.2583,2022-05-24,True,True
19.4159,-155.2843,2022-05-24,True,True
19.4092,-155.2928,2022-05-24,True,True
46.4558,-91.5271,2022-05-24,False,True
46.4511,-91.5054,2022-05-24,False,True
46.4472,-91.5203,2022-05-24,False,True
19.4135,-155.2728,2022-05-25,False,True
19.415,-155.2826,2022-05-25,False,True
19.4059,-155.284,2022-05-25,False,True
19.4044,-155.2744,2022-05-25,False,True
19.4129,-155.2832,2022-05-26,False,True
19.4039,-155.2818,2022-05-26,False,True
19.4026,-155.2914,2022-05-26,False,True
35.9085,-121.1851,2022-05-26,False,True
35.9106,-121.1977,2022-05-26,False,True
19.4106,-155.2847,2022-05-26,False,True
19.4012,-155.2861,2022-05-26,False,True
33.3716,-107.9489,2022-05-27,True,True
33.3728,-107.9894,2022-05-27,True,True
33.0907,-108.0142,2022-05-27,True,True
33.0869,-108.0084,2022-05-27,True,True
33.377,-107.9983,2022-05-27,True,True
33.4241,-107.8857,2022-05-27,True,True
33.3789,-107.9693,2022-05-27,True,True
33.3768,-107.9447,2022-05-27,True,True
19.406,-155.278,2022-05-27,False,True
19.4075,-155.2883,2022-05-27,False,True
19.4154,-155.2766,2022-05-27,False,True
33.4332,-107.9238,2022-05-27,True,True
33.431,-107.9114,2022-05-27,True,True
33.4304,-107.9302,2022-05-27,True,True
33.4284,-107.918,2022-05-27,True,True
33.4263,-107.9055,2022-05-27,True,True
33.4188,-107.9202,2022-05-27,True,True
33.4167,-107.9078,2022-05-27,True,True
33.4093,-107.9225,2022-05-27,True,True
33.401,-107.8732,2022-05-27,True,True
33.3903,-107.9269,2022-05-27,True,True
33.3882,-107.9145,2022-05-27,True,True
33.3829,-107.9417,2022-05-27,True,True
33.3808,-107.9293,2022-05-27,True,True
33.3838,-108.0048,2022-05-27,True,True
33.3817,-107.9926,2022-05-27,True,True
33.3796,-107.9804,2022-05-27,True,True
33.3776,-107.9682,2022-05-27,True,True
33.3755,-107.9561,2022-05-27,True,True
33.3743,-108.0071,2022-05-27,True,True
33.1411,-107.8464,2022-05-27,True,True
33.1388,-107.8333,2022-05-27,True,True
33.1393,-107.8537,2022-05-27,True,True
33.1371,-107.8409,2022-05-27,True,True
33.0933,-107.9915,2022-05-27,True,True
33.0773,-107.9566,2022-05-27,True,True
33.1218,-107.9003,2022-05-27,True,True
33.3695,-107.9677,2022-05-27,True,True
33.0848,-107.981,2022-05-27,True,True
33.1318,-107.8594,2022-05-27,True,True
31.0703,-83.8905,2022-05-28,True,True
33.1214,-107.8676,2022-05-28,True,True
33.1324,-107.7933,2022-05-28,True,True
33.0848,-107.9268,2022-05-28,True,True
33.0865,-107.916,2022-05-28,True,True
33.0726,-107.9465,2022-05-28,True,True
33.0743,-107.9356,2022-05-28,True,True
33.0759,-107.9247,2022-05-28,True,True
33.3526,-107.8034,2022-05-28,True,True
33.3853,-107.9545,2022-05-28,True,True
33.3836,-107.9653,2022-05-28,True,True
33.399,-107.9242,2022-05-28,True,True
33.3974,-107.9349,2022-05-28,True,True
33.3958,-107.9456,2022-05-28,True,True
33.3942,-107.9564,2022-05-28,True,True
33.4063,-107.9369,2022-05-28,True,True
33.4047,-107.9476,2022-05-28,True,True
33.4031,-107.9584,2022-05-28,True,True
