image_name,lat,lon,date,spectrum,wildfire_event_id
34.1544_-91.7822_20220618_Infrared.png,34.1544,-91.7822,2022-06-18,Infrared,989.0
34.1618_-96.8984_20220319_Infrared.png,34.1618,-96.8984,2022-03-19,Infrared,990.0
34.1643_-105.5193_20220521_Infrared.png,34.1643,-105.5193,2022-05-21,Infrared,991.0
34.1658_-105.5087_20220521_Infrared.png,34.1658,-105.5087,2022-05-21,Infrared,992.0
34.1859_-97.9859_20220315_Infrared.png,34.1859,-97.9859,2022-03-15,Infrared,993.0
34.1874_-97.9738_20220315_Infrared.png,34.1874,-97.9738,2022-03-15,Infrared,994.0
34.1979_-100.0183_20220205_Infrared.png,34.1979,-100.0183,2022-02-05,Infrared,995.0
34.2149_-94.8974_20220310_Infrared.png,34.2149,-94.8974,2022-03-10,Infrared,996.0
34.2164_-94.8864_20220310_Infrared.png,34.2164,-94.8864,2022-03-10,Infrared,997.0
34.2509_-94.7552_20220301_Infrared.png,34.2509,-94.7552,2022-03-01,Infrared,998.0
34.2524_-94.7426_20220301_Infrared.png,34.2524,-94.7426,2022-03-01,Infrared,999.0
34.2736_-98.6341_20220302_Infrared.png,34.2736,-98.6341,2022-03-02,Infrared,1000.0
34.3212_-79.7639_20220303_Infrared.png,34.3212,-79.7639,2022-03-03,Infrared,1001.0
34.3349_-112.4426_20220425_Infrared.png,34.3349,-112.4426,2022-04-25,Infrared,1002.0
34.3352_-112.4414_20220425_Infrared.png,34.3352,-112.4414,2022-04-25,Infrared,1002.0
34.3367_-112.4529_20220425_Infrared.png,34.3367,-112.4529,2022-04-25,Infrared,1003.0
34.3382_-112.4644_20220425_Infrared.png,34.3382,-112.4644,2022-04-25,Infrared,1004.0
34.3403_-112.4416_20220425_Infrared.png,34.3403,-112.4416,2022-04-25,Infrared,1005.0
34.3417_-94.6249_20220210_Infrared.png,34.3417,-94.6249,2022-02-10,Infrared,1006.0
34.3456_-112.4489_20220425_Infrared.png,34.3456,-112.4489,2022-04-25,Infrared,1007.0
34.3458_-112.451_20220425_Infrared.png,34.3458,-112.451,2022-04-25,Infrared,1007.0
34.3473_-112.4625_20220425_Infrared.png,34.3473,-112.4625,2022-04-25,Infrared,1008.0
34.3518_-117.6191_20220612_Infrared.png,34.3518,-117.6191,2022-06-12,Infrared,1009.0
34.3533_-117.6063_20220612_Infrared.png,34.3533,-117.6063,2022-06-12,Infrared,1010.0
34.3541_-112.4442_20220425_Infrared.png,34.3541,-112.4442,2022-04-25,Infrared,1011.0
34.3549_-112.4492_20220425_Infrared.png,34.3549,-112.4492,2022-04-25,Infrared,1012.0
34.3555_-93.9244_20220213_Infrared.png,34.3555,-93.9244,2022-02-13,Infrared,1013.0
34.356_-112.4174_20220425_Infrared.png,34.356,-112.4174,2022-04-25,Infrared,1014.0
34.3564_-112.4606_20220425_Infrared.png,34.3564,-112.4606,2022-04-25,Infrared,1015.0
34.3606_-95.5419_20220326_Infrared.png,34.3606,-95.5419,2022-03-26,Infrared,1016.0
34.3614_-117.621_20220612_Infrared.png,34.3614,-117.621,2022-06-12,Infrared,1017.0
34.3621_-95.5312_20220326_Infrared.png,34.3621,-95.5312,2022-03-26,Infrared,1018.0
34.363_-117.6076_20220612_Infrared.png,34.363,-117.6076,2022-06-12,Infrared,1019.0
34.3633_-117.6174_20220612_Infrared.png,34.3633,-117.6174,2022-06-12,Infrared,1017.0
34.3656_-93.9265_20220213_Infrared.png,34.3656,-93.9265,2022-02-13,Infrared,1020.0
34.371_-117.6226_20220612_Infrared.png,34.371,-117.6226,2022-06-12,Infrared,1021.0
34.3727_-117.6089_20220612_Infrared.png,34.3727,-117.6089,2022-06-12,Infrared,1022.0
34.3816_-112.4502_20220425_Infrared.png,34.3816,-112.4502,2022-04-25,Infrared,1023.0
34.3822_-112.4224_20220425_Infrared.png,34.3822,-112.4224,2022-04-25,Infrared,1024.0
34.3823_-112.4434_20220425_Infrared.png,34.3823,-112.4434,2022-04-25,Infrared,1025.0
34.3838_-112.4547_20220425_Infrared.png,34.3838,-112.4547,2022-04-25,Infrared,1023.0
34.3873_-112.4567_20220425_Infrared.png,34.3873,-112.4567,2022-04-25,Infrared,1026.0
34.3881_-112.414_20220425_Infrared.png,34.3881,-112.414,2022-04-25,Infrared,1027.0
34.3887_-112.4355_20220425_Infrared.png,34.3887,-112.4355,2022-04-25,Infrared,1028.0
34.3902_-112.4467_20220425_Infrared.png,34.3902,-112.4467,2022-04-25,Infrared,1029.0
34.3904_-112.4544_20220425_Infrared.png,34.3904,-112.4544,2022-04-25,Infrared,1026.0
34.3966_-112.4489_20220427_Infrared.png,34.3966,-112.4489,2022-04-27,Infrared,1030.0
34.3985_-112.4664_20220427_Infrared.png,34.3985,-112.4664,2022-04-27,Infrared,1031.0
34.4121_-97.177_20220414_Infrared.png,34.4121,-97.177,2022-04-14,Infrared,1032.0
34.4139_-97.1972_20220414_Infrared.png,34.4139,-97.1972,2022-04-14,Infrared,1033.0
34.4383_-94.0088_20220319_Infrared.png,34.4383,-94.0088,2022-03-19,Infrared,1034.0
34.4399_-93.998_20220319_Infrared.png,34.4399,-93.998,2022-03-19,Infrared,1035.0
34.4459_-94.0282_20220319_Infrared.png,34.4459,-94.0282,2022-03-19,Infrared,1036.0
34.4572_-94.9334_20220620_Infrared.png,34.4572,-94.9334,2022-06-20,Infrared,1037.0
34.4594_-94.9463_20220620_Infrared.png,34.4594,-94.9463,2022-06-20,Infrared,1038.0
34.4607_-81.4897_20220411_Infrared.png,34.4607,-81.4897,2022-04-11,Infrared,1039.0
34.4624_-81.5007_20220411_Infrared.png,34.4624,-81.5007,2022-04-11,Infrared,1040.0
34.4697_-81.4876_20220411_Infrared.png,34.4697,-81.4876,2022-04-11,Infrared,1041.0
34.4787_-101.024_20220606_Infrared.png,34.4787,-101.024,2022-06-06,Infrared,1042.0
34.4911_-120.2864_20220312_Infrared.png,34.4911,-120.2864,2022-03-12,Infrared,1043.0
34.4931_-120.2743_20220312_Infrared.png,34.4931,-120.2743,2022-03-12,Infrared,1044.0
34.5318_-80.2846_20220303_Infrared.png,34.5318,-80.2846,2022-03-03,Infrared,1045.0
34.5408_-80.2826_20220303_Infrared.png,34.5408,-80.2826,2022-03-03,Infrared,1046.0
34.5425_-80.2935_20220303_Infrared.png,34.5425,-80.2935,2022-03-03,Infrared,1047.0
34.6146_-85.0919_20220212_Infrared.png,34.6146,-85.0919,2022-02-12,Infrared,1048.0
34.6161_-85.08_20220212_Infrared.png,34.6161,-85.08,2022-02-12,Infrared,1049.0
34.6674_-117.3594_20220314_Infrared.png,34.6674,-117.3594,2022-03-14,Infrared,1050.0
34.6695_-117.3472_20220314_Infrared.png,34.6695,-117.3472,2022-03-14,Infrared,1051.0
34.6779_-113.5941_20220718_Infrared.png,34.6779,-113.5941,2022-07-18,Infrared,1052.0
34.6794_-113.5828_20220718_Infrared.png,34.6794,-113.5828,2022-07-18,Infrared,1053.0
34.6922_-98.6808_20220313_Infrared.png,34.6922,-98.6808,2022-03-13,Infrared,1054.0
34.6936_-106.751_20220412_Infrared.png,34.6936,-106.751,2022-04-12,Infrared,1055.0
34.6939_-98.6645_20220313_Infrared.png,34.6939,-98.6645,2022-03-13,Infrared,1056.0
34.7873_-91.5235_20220618_Infrared.png,34.7873,-91.5235,2022-06-18,Infrared,1057.0
34.825_-93.8801_20220319_Infrared.png,34.825,-93.8801,2022-03-19,Infrared,1058.0
34.8319_-101.1897_20220715_Infrared.png,34.8319,-101.1897,2022-07-15,Infrared,1059.0
34.8334_-101.1755_20220715_Infrared.png,34.8334,-101.1755,2022-07-15,Infrared,1060.0
34.8354_-93.8779_20220319_Infrared.png,34.8354,-93.8779,2022-03-19,Infrared,1061.0
34.8437_-94.3537_20220215_Infrared.png,34.8437,-94.3537,2022-02-15,Infrared,1062.0
34.8452_-94.3428_20220215_Infrared.png,34.8452,-94.3428,2022-02-15,Infrared,1063.0
34.8705_-96.3297_20220326_Infrared.png,34.8705,-96.3297,2022-03-26,Infrared,1064.0
34.8833_-90.4252_20220614_Infrared.png,34.8833,-90.4252,2022-06-14,Infrared,1065.0
34.894_-98.1507_20220716_Infrared.png,34.894,-98.1507,2022-07-16,Infrared,1066.0
34.8979_-98.159_20220716_Infrared.png,34.8979,-98.159,2022-07-16,Infrared,1067.0
34.9003_-79.5651_20220303_Infrared.png,34.9003,-79.5651,2022-03-03,Infrared,1068.0
34.9022_-98.1383_20220716_Infrared.png,34.9022,-98.1383,2022-07-16,Infrared,1069.0
34.9199_-118.8473_20220520_Infrared.png,34.9199,-118.8473,2022-05-20,Infrared,1070.0
34.9286_-94.4389_20220213_Infrared.png,34.9286,-94.4389,2022-02-13,Infrared,1071.0
34.9726_-94.0455_20220317_Infrared.png,34.9726,-94.0455,2022-03-17,Infrared,1072.0
34.9908_-108.14_20220609_Infrared.png,34.9908,-108.14,2022-06-09,Infrared,1073.0
34.9926_-108.1235_20220609_Infrared.png,34.9926,-108.1235,2022-06-09,Infrared,1074.0
34.9956_-108.131_20220609_Infrared.png,34.9956,-108.131,2022-06-09,Infrared,1075.0
35.0321_-102.8589_20220429_Infrared.png,35.0321,-102.8589,2022-04-29,Infrared,1076.0
35.0338_-102.8701_20220429_Infrared.png,35.0338,-102.8701,2022-04-29,Infrared,1077.0
35.0845_-79.6351_20220602_Infrared.png,35.0845,-79.6351,2022-06-02,Infrared,1078.0
35.124_-96.1566_20220216_Infrared.png,35.124,-96.1566,2022-02-16,Infrared,1079.0
35.1292_-96.1629_20220216_Infrared.png,35.1292,-96.1629,2022-02-16,Infrared,1080.0
35.1354_-120.4287_20220628_Infrared.png,35.1354,-120.4287,2022-06-28,Infrared,1081.0
35.137_-120.4178_20220628_Infrared.png,35.137,-120.4178,2022-06-28,Infrared,1082.0
35.1443_-120.4306_20220628_Infrared.png,35.1443,-120.4306,2022-06-28,Infrared,1083.0
35.2023_-83.5805_20220302_Infrared.png,35.2023,-83.5805,2022-03-02,Infrared,1084.0
35.2097_-83.5932_20220302_Infrared.png,35.2097,-83.5932,2022-03-02,Infrared,1085.0
35.2729_-111.6486_20220612_Infrared.png,35.2729,-111.6486,2022-06-12,Infrared,1086.0
35.277_-111.6567_20220612_Infrared.png,35.277,-111.6567,2022-06-12,Infrared,1087.0
35.2871_-111.6513_20220612_Infrared.png,35.2871,-111.6513,2022-06-12,Infrared,1088.0
35.2894_-111.6196_20220612_Infrared.png,35.2894,-111.6196,2022-06-12,Infrared,1089.0
35.2897_-111.5609_20220613_Infrared.png,35.2897,-111.5609,2022-06-13,Infrared,1090.0
35.2911_-111.6604_20220612_Infrared.png,35.2911,-111.6604,2022-06-12,Infrared,1091.0
35.2912_-111.6594_20220613_Infrared.png,35.2912,-111.6594,2022-06-13,Infrared,1091.0
35.2912_-111.5723_20220613_Infrared.png,35.2912,-111.5723,2022-06-13,Infrared,1092.0
35.292_-111.5939_20220613_Infrared.png,35.292,-111.5939,2022-06-13,Infrared,1093.0
35.2925_-111.6536_20220613_Infrared.png,35.2925,-111.6536,2022-06-13,Infrared,1094.0
35.2932_-111.6292_20220612_Infrared.png,35.2932,-111.6292,2022-06-12,Infrared,1095.0
35.2942_-111.595_20220613_Infrared.png,35.2942,-111.595,2022-06-13,Infrared,1093.0
35.2954_-111.5952_20220612_Infrared.png,35.2954,-111.5952,2022-06-12,Infrared,1093.0
35.2968_-111.6549_20220613_Infrared.png,35.2968,-111.6549,2022-06-13,Infrared,1094.0
35.2999_-111.6556_20220613_Infrared.png,35.2999,-111.6556,2022-06-13,Infrared,1096.0
35.2999_-111.6018_20220613_Infrared.png,35.2999,-111.6018,2022-06-13,Infrared,1097.0
35.3001_-111.6401_20220613_Infrared.png,35.3001,-111.6401,2022-06-13,Infrared,1098.0
35.3004_-111.5705_20220613_Infrared.png,35.3004,-111.5705,2022-06-13,Infrared,1099.0
35.3011_-111.6562_20220612_Infrared.png,35.3011,-111.6562,2022-06-12,Infrared,1096.0
35.3016_-111.6515_20220613_Infrared.png,35.3016,-111.6515,2022-06-13,Infrared,1096.0
35.3018_-111.6609_20220613_Infrared.png,35.3018,-111.6609,2022-06-13,Infrared,1100.0
35.3018_-111.5818_20220613_Infrared.png,35.3018,-111.5818,2022-06-13,Infrared,1101.0
35.3023_-111.5884_20220613_Infrared.png,35.3023,-111.5884,2022-06-13,Infrared,1102.0
35.3023_-111.5658_20220613_Infrared.png,35.3023,-111.5658,2022-06-13,Infrared,1099.0
35.3027_-111.6483_20220613_Infrared.png,35.3027,-111.6483,2022-06-13,Infrared,1103.0
35.3027_-111.6447_20220613_Infrared.png,35.3027,-111.6447,2022-06-13,Infrared,1098.0
35.3033_-111.5932_20220613_Infrared.png,35.3033,-111.5932,2022-06-13,Infrared,1102.0
35.3034_-111.6246_20220612_Infrared.png,35.3034,-111.6246,2022-06-12,Infrared,1104.0
35.3044_-111.5827_20220613_Infrared.png,35.3044,-111.5827,2022-06-13,Infrared,1101.0
35.3046_-111.6459_20220613_Infrared.png,35.3046,-111.6459,2022-06-13,Infrared,1103.0
35.3047_-111.5748_20220613_Infrared.png,35.3047,-111.5748,2022-06-13,Infrared,1099.0
35.3053_-111.63_20220613_Infrared.png,35.3053,-111.63,2022-06-13,Infrared,1105.0
35.3061_-111.5879_20220612_Infrared.png,35.3061,-111.5879,2022-06-12,Infrared,1102.0
35.3072_-111.6355_20220612_Infrared.png,35.3072,-111.6355,2022-06-12,Infrared,1106.0
35.3072_-111.6215_20220613_Infrared.png,35.3072,-111.6215,2022-06-13,Infrared,1104.0
35.3092_-111.6378_20220613_Infrared.png,35.3092,-111.6378,2022-06-13,Infrared,1106.0
35.3096_-111.5984_20220612_Infrared.png,35.3096,-111.5984,2022-06-12,Infrared,1107.0
35.312_-111.5628_20220612_Infrared.png,35.312,-111.5628,2022-06-12,Infrared,1108.0
35.3152_-111.647_20220613_Infrared.png,35.3152,-111.647,2022-06-13,Infrared,1109.0
35.3155_-111.6319_20220613_Infrared.png,35.3155,-111.6319,2022-06-13,Infrared,1110.0
35.3169_-111.6245_20220613_Infrared.png,35.3169,-111.6245,2022-06-13,Infrared,1111.0
35.3175_-111.6287_20220612_Infrared.png,35.3175,-111.6287,2022-06-12,Infrared,1110.0
35.3177_-111.6192_20220613_Infrared.png,35.3177,-111.6192,2022-06-13,Infrared,1112.0
35.3178_-111.6491_20220613_Infrared.png,35.3178,-111.6491,2022-06-13,Infrared,1109.0
35.3179_-111.6326_20220613_Infrared.png,35.3179,-111.6326,2022-06-13,Infrared,1110.0
35.3204_-111.5896_20220612_Infrared.png,35.3204,-111.5896,2022-06-12,Infrared,1113.0
35.324_-111.5998_20220612_Infrared.png,35.324,-111.5998,2022-06-12,Infrared,1114.0
35.3246_-111.612_20220613_Infrared.png,35.3246,-111.612,2022-06-13,Infrared,1115.0
35.3256_-111.6339_20220613_Infrared.png,35.3256,-111.6339,2022-06-13,Infrared,1116.0
35.326_-111.6229_20220613_Infrared.png,35.326,-111.6229,2022-06-13,Infrared,1117.0
35.3278_-111.6214_20220613_Infrared.png,35.3278,-111.6214,2022-06-13,Infrared,1117.0
35.3284_-111.6342_20220613_Infrared.png,35.3284,-111.6342,2022-06-13,Infrared,1116.0
35.3301_-111.6087_20220613_Infrared.png,35.3301,-111.6087,2022-06-13,Infrared,1118.0
35.3308_-111.6211_20220613_Infrared.png,35.3308,-111.6211,2022-06-13,Infrared,1117.0
35.3317_-111.6445_20220613_Infrared.png,35.3317,-111.6445,2022-06-13,Infrared,1119.0
35.3318_-111.59_20220422_Infrared.png,35.3318,-111.59,2022-04-22,Infrared,1120.0
35.3323_-111.599_20220613_Infrared.png,35.3323,-111.599,2022-06-13,Infrared,1121.0
35.3324_-111.5955_20220613_Infrared.png,35.3324,-111.5955,2022-06-13,Infrared,1121.0
35.3337_-111.61_20220613_Infrared.png,35.3337,-111.61,2022-06-13,Infrared,1118.0
35.3352_-111.6209_20220613_Infrared.png,35.3352,-111.6209,2022-06-13,Infrared,1122.0
35.3367_-111.6008_20220613_Infrared.png,35.3367,-111.6008,2022-06-13,Infrared,1121.0
35.3386_-111.6373_20220613_Infrared.png,35.3386,-111.6373,2022-06-13,Infrared,1123.0
35.3399_-111.5859_20220613_Infrared.png,35.3399,-111.5859,2022-06-13,Infrared,1124.0
35.3402_-111.6107_20220613_Infrared.png,35.3402,-111.6107,2022-06-13,Infrared,1125.0
35.3411_-111.6237_20220613_Infrared.png,35.3411,-111.6237,2022-06-13,Infrared,1126.0
35.3414_-111.5972_20220613_Infrared.png,35.3414,-111.5972,2022-06-13,Infrared,1127.0
35.3425_-111.5978_20220613_Infrared.png,35.3425,-111.5978,2022-06-13,Infrared,1127.0
35.3429_-111.6083_20220613_Infrared.png,35.3429,-111.6083,2022-06-13,Infrared,1125.0
35.3449_-111.5844_20220613_Infrared.png,35.3449,-111.5844,2022-06-13,Infrared,1128.0
35.345_-111.6372_20220613_Infrared.png,35.345,-111.6372,2022-06-13,Infrared,1129.0
35.3472_-111.5712_20220613_Infrared.png,35.3472,-111.5712,2022-06-13,Infrared,1130.0
35.3476_-111.573_20220613_Infrared.png,35.3476,-111.573,2022-06-13,Infrared,1130.0
35.3491_-111.5842_20220613_Infrared.png,35.3491,-111.5842,2022-06-13,Infrared,1128.0
35.3495_-111.4559_20220615_Infrared.png,35.3495,-111.4559,2022-06-15,Infrared,1131.0
35.3503_-111.595_20220613_Infrared.png,35.3503,-111.595,2022-06-13,Infrared,1132.0
35.3506_-111.5955_20220613_Infrared.png,35.3506,-111.5955,2022-06-13,Infrared,1132.0
35.3512_-111.6274_20220613_Infrared.png,35.3512,-111.6274,2022-06-13,Infrared,1133.0
35.3512_-111.4565_20220614_Infrared.png,35.3512,-111.4565,2022-06-14,Infrared,1131.0
35.3527_-111.4449_20220613_Infrared.png,35.3527,-111.4449,2022-06-13,Infrared,1134.0
35.3538_-111.6133_20220613_Infrared.png,35.3538,-111.6133,2022-06-13,Infrared,1135.0
35.3548_-111.5766_20220613_Infrared.png,35.3548,-111.5766,2022-06-13,Infrared,1136.0
35.355_-111.4154_20220614_Infrared.png,35.355,-111.4154,2022-06-14,Infrared,1137.0
35.3553_-111.431_20220613_Infrared.png,35.3553,-111.431,2022-06-13,Infrared,1138.0
35.3566_-111.4237_20220613_Infrared.png,35.3566,-111.4237,2022-06-13,Infrared,1139.0
35.3583_-111.6302_20220613_Infrared.png,35.3583,-111.6302,2022-06-13,Infrared,1140.0
35.3594_-111.4741_20220615_Infrared.png,35.3594,-111.4741,2022-06-15,Infrared,1141.0
35.3611_-111.4611_20220615_Infrared.png,35.3611,-111.4611,2022-06-15,Infrared,1142.0
35.3618_-111.4176_20220616_Infrared.png,35.3618,-111.4176,2022-06-16,Infrared,1143.0
35.3627_-111.4485_20220613_Infrared.png,35.3627,-111.4485,2022-06-13,Infrared,1144.0
35.3633_-111.4048_20220616_Infrared.png,35.3633,-111.4048,2022-06-16,Infrared,1145.0
35.3636_-111.4548_20220613_Infrared.png,35.3636,-111.4548,2022-06-13,Infrared,1146.0
35.3638_-111.5883_20220613_Infrared.png,35.3638,-111.5883,2022-06-13,Infrared,1147.0
35.3641_-111.6162_20220613_Infrared.png,35.3641,-111.6162,2022-06-13,Infrared,1148.0
35.3641_-111.4337_20220613_Infrared.png,35.3641,-111.4337,2022-06-13,Infrared,1149.0
35.3654_-111.4486_20220613_Infrared.png,35.3654,-111.4486,2022-06-13,Infrared,1144.0
35.3654_-111.4338_20220613_Infrared.png,35.3654,-111.4338,2022-06-13,Infrared,1149.0
35.3657_-111.4454_20220613_Infrared.png,35.3657,-111.4454,2022-06-13,Infrared,1144.0
35.3662_-111.5811_20220613_Infrared.png,35.3662,-111.5811,2022-06-13,Infrared,1150.0
35.3666_-111.6027_20220613_Infrared.png,35.3666,-111.6027,2022-06-13,Infrared,1151.0
35.3666_-111.4127_20220614_Infrared.png,35.3666,-111.4127,2022-06-14,Infrared,1143.0
35.3669_-111.6213_20220614_Infrared.png,35.3669,-111.6213,2022-06-14,Infrared,1152.0
35.368_-111.42_20220613_Infrared.png,35.368,-111.42,2022-06-13,Infrared,1153.0
35.3691_-111.4471_20220613_Infrared.png,35.3691,-111.4471,2022-06-13,Infrared,1154.0
35.3692_-111.3954_20220615_Infrared.png,35.3692,-111.3954,2022-06-15,Infrared,1155.0
35.3693_-111.6162_20220616_Infrared.png,35.3693,-111.6162,2022-06-16,Infrared,1156.0
35.3714_-111.622_20220613_Infrared.png,35.3714,-111.622,2022-06-13,Infrared,1152.0
35.3717_-111.6271_20220614_Infrared.png,35.3717,-111.6271,2022-06-14,Infrared,1157.0
35.3717_-111.4328_20220613_Infrared.png,35.3717,-111.4328,2022-06-13,Infrared,1158.0
35.3717_-111.4209_20220613_Infrared.png,35.3717,-111.4209,2022-06-13,Infrared,1153.0
35.3718_-111.5744_20220613_Infrared.png,35.3718,-111.5744,2022-06-13,Infrared,1159.0
35.3728_-111.452_20220613_Infrared.png,35.3728,-111.452,2022-06-13,Infrared,1154.0
35.3732_-111.432_20220613_Infrared.png,35.3732,-111.432,2022-06-13,Infrared,1158.0
35.3732_-111.4021_20220615_Infrared.png,35.3732,-111.4021,2022-06-15,Infrared,1160.0
35.3737_-111.6038_20220614_Infrared.png,35.3737,-111.6038,2022-06-14,Infrared,1161.0
35.3739_-111.6144_20220613_Infrared.png,35.3739,-111.6144,2022-06-13,Infrared,1156.0
35.374_-111.4014_20220614_Infrared.png,35.374,-111.4014,2022-06-14,Infrared,1160.0
35.3748_-111.4437_20220613_Infrared.png,35.3748,-111.4437,2022-06-13,Infrared,1162.0
35.3755_-111.4372_20220613_Infrared.png,35.3755,-111.4372,2022-06-13,Infrared,1158.0
35.3774_-111.5822_20220613_Infrared.png,35.3774,-111.5822,2022-06-13,Infrared,1163.0
35.3775_-111.3814_20220615_Infrared.png,35.3775,-111.3814,2022-06-15,Infrared,1164.0
35.3781_-111.423_20220613_Infrared.png,35.3781,-111.423,2022-06-13,Infrared,1165.0
35.3788_-111.616_20220614_Infrared.png,35.3788,-111.616,2022-06-14,Infrared,1166.0
35.3791_-111.6209_20220614_Infrared.png,35.3791,-111.6209,2022-06-14,Infrared,1166.0
35.3794_-111.408_20220613_Infrared.png,35.3794,-111.408,2022-06-13,Infrared,1167.0
35.38_-111.5759_20220613_Infrared.png,35.38,-111.5759,2022-06-13,Infrared,1168.0
35.3806_-111.409_20220613_Infrared.png,35.3806,-111.409,2022-06-13,Infrared,1167.0
35.3809_-111.4193_20220613_Infrared.png,35.3809,-111.4193,2022-06-13,Infrared,1165.0
35.3811_-111.5986_20220614_Infrared.png,35.3811,-111.5986,2022-06-14,Infrared,1169.0
35.382_-111.5771_20220613_Infrared.png,35.382,-111.5771,2022-06-13,Infrared,1168.0
35.3824_-111.4306_20220613_Infrared.png,35.3824,-111.4306,2022-06-13,Infrared,1170.0
35.3847_-111.5623_20220613_Infrared.png,35.3847,-111.5623,2022-06-13,Infrared,1171.0
35.3856_-111.4405_20220613_Infrared.png,35.3856,-111.4405,2022-06-13,Infrared,1172.0
35.3858_-111.6044_20220614_Infrared.png,35.3858,-111.6044,2022-06-14,Infrared,1173.0
35.3872_-111.6118_20220614_Infrared.png,35.3872,-111.6118,2022-06-14,Infrared,1174.0
35.3881_-111.4264_20220613_Infrared.png,35.3881,-111.4264,2022-06-13,Infrared,1175.0
35.3885_-111.4062_20220613_Infrared.png,35.3885,-111.4062,2022-06-13,Infrared,1176.0
35.39_-111.4177_20220613_Infrared.png,35.39,-111.4177,2022-06-13,Infrared,1177.0
35.3906_-111.5409_20220614_Infrared.png,35.3906,-111.5409,2022-06-14,Infrared,1178.0
35.3907_-111.4121_20220613_Infrared.png,35.3907,-111.4121,2022-06-13,Infrared,1179.0
35.3922_-111.5804_20220613_Infrared.png,35.3922,-111.5804,2022-06-13,Infrared,1180.0
35.3934_-111.3976_20220613_Infrared.png,35.3934,-111.3976,2022-06-13,Infrared,1181.0
35.3949_-111.5656_20220613_Infrared.png,35.3949,-111.5656,2022-06-13,Infrared,1182.0
35.3966_-111.5351_20220615_Infrared.png,35.3966,-111.5351,2022-06-15,Infrared,1183.0
35.3977_-111.5502_20220613_Infrared.png,35.3977,-111.5502,2022-06-13,Infrared,1184.0
35.399_-111.5484_20220614_Infrared.png,35.399,-111.5484,2022-06-14,Infrared,1184.0
35.4006_-111.5314_20220614_Infrared.png,35.4006,-111.5314,2022-06-14,Infrared,1183.0
35.4006_-111.5246_20220616_Infrared.png,35.4006,-111.5246,2022-06-16,Infrared,1185.0
35.4006_-111.517_20220614_Infrared.png,35.4006,-111.517,2022-06-14,Infrared,1186.0
35.4006_-111.5154_20220615_Infrared.png,35.4006,-111.5154,2022-06-15,Infrared,1186.0
35.4009_-111.5742_20220613_Infrared.png,35.4009,-111.5742,2022-06-13,Infrared,1187.0
35.4019_-111.5074_20220616_Infrared.png,35.4019,-111.5074,2022-06-16,Infrared,1188.0
35.4023_-111.5103_20220616_Infrared.png,35.4023,-111.5103,2022-06-16,Infrared,1188.0
35.4031_-111.5433_20220614_Infrared.png,35.4031,-111.5433,2022-06-14,Infrared,1189.0
35.4035_-111.4929_20220616_Infrared.png,35.4035,-111.4929,2022-06-16,Infrared,1190.0
35.4037_-111.5592_20220613_Infrared.png,35.4037,-111.5592,2022-06-13,Infrared,1191.0
35.4039_-111.4967_20220616_Infrared.png,35.4039,-111.4967,2022-06-16,Infrared,1190.0
35.4041_-111.5115_20220615_Infrared.png,35.4041,-111.5115,2022-06-15,Infrared,1188.0
35.4048_-111.5236_20220614_Infrared.png,35.4048,-111.5236,2022-06-14,Infrared,1185.0
35.405_-111.5689_20220613_Infrared.png,35.405,-111.5689,2022-06-13,Infrared,1192.0
35.4061_-100.7106_20220406_Infrared.png,35.4061,-100.7106,2022-04-06,Infrared,1193.0
35.4065_-111.4658_20220616_Infrared.png,35.4065,-111.4658,2022-06-16,Infrared,1194.0
35.4066_-98.5454_20220325_Infrared.png,35.4066,-98.5454,2022-03-25,Infrared,1195.0
35.4068_-111.4716_20220616_Infrared.png,35.4068,-111.4716,2022-06-16,Infrared,1196.0
35.4069_-111.5164_20220614_Infrared.png,35.4069,-111.5164,2022-06-14,Infrared,1197.0
35.407_-111.4969_20220422_Infrared.png,35.407,-111.4969,2022-04-22,Infrared,1198.0
35.4078_-111.5537_20220613_Infrared.png,35.4078,-111.5537,2022-06-13,Infrared,1199.0
35.4104_-111.4821_20220422_Infrared.png,35.4104,-111.4821,2022-04-22,Infrared,1200.0
35.4112_-111.5151_20220616_Infrared.png,35.4112,-111.5151,2022-06-16,Infrared,1197.0
35.4118_-111.5088_20220616_Infrared.png,35.4118,-111.5088,2022-06-16,Infrared,1201.0
35.4119_-111.5118_20220616_Infrared.png,35.4119,-111.5118,2022-06-16,Infrared,1201.0
35.4124_-111.5197_20220615_Infrared.png,35.4124,-111.5197,2022-06-15,Infrared,1202.0
35.4128_-111.5_20220616_Infrared.png,35.4128,-111.5,2022-06-16,Infrared,1203.0
35.4135_-111.4982_20220616_Infrared.png,35.4135,-111.4982,2022-06-16,Infrared,1203.0
35.4135_-111.4943_20220616_Infrared.png,35.4135,-111.4943,2022-06-16,Infrared,1204.0
35.4151_-111.5087_20220615_Infrared.png,35.4151,-111.5087,2022-06-15,Infrared,1201.0
35.4151_-111.4852_20220616_Infrared.png,35.4151,-111.4852,2022-06-16,Infrared,1205.0
35.4151_-111.4804_20220616_Infrared.png,35.4151,-111.4804,2022-06-16,Infrared,1205.0
35.4158_-111.4721_20220616_Infrared.png,35.4158,-111.4721,2022-06-16,Infrared,1206.0
35.416_-111.5017_20220615_Infrared.png,35.416,-111.5017,2022-06-15,Infrared,1203.0
